y,pred
213.52999878,213.96612834
213.71000671,213.57506643
212.16499329,213.75439425
212.96000671,212.20684766
210.88000488,213.00058594
211.99499512,210.91772574
212.78999329,212.03215489
212.09500122,212.82864873
209.82000732,212.13450541
209.47000122,209.85720403
209.71000671,209.50476209
209.17999268,209.74412618
209.2250061,209.21443112
209.36000061,209.26063747
209.97999573,209.39723821
210.57000732,210.01931797
213.16999817,210.61137683
213.11500549,213.21525746
214.78999329,213.16204974
215.7749939,214.83818103
214.06930542,215.82310038
215.15499878,214.11333296
214.55000305,215.19547848
213.69000244,214.58691453
214.47000122,213.72353237
214.66999817,214.50250623
215.38000488,214.70312448
215.59140015,215.41510622
215.19999695,215.62841288
216.57000732,215.23759505
223.3999939,216.60897429
225.8500061,223.44761825
225.41000366,225.90629119
226.91999817,225.4679635
226.22999573,226.97531318
225.7749939,226.27837929
227.05999756,225.81533954
227.27000427,227.09536907
226.8500061,227.30295492
226.91999817,226.88164091
226.03999329,226.95131559
225.80999756,226.07078254
226.47000122,225.84074875
226.82000732,226.50236005
228.5,226.85493755
226.4750061,228.53909949
228.52999878,226.51474958
228.67999268,228.57133903
229.16499329,228.72238489
228.1499939,229.20804654
226.80000305,228.19158072
228.94999695,226.83822614
229.1000061,228.9881346
228.7749939,229.1393653
227.67999268,228.81511713
228.61500549,227.71903074
228.91499329,228.65393815
227.77000427,228.95458933
226.89500427,227.80901789
226.28999329,226.93244207
227.39500427,226.32587709
227.82499695,227.43184096
227.82499695,227.86419057
227.47000122,227.86667136
227.19999695,227.51271061
226.50999451,227.24230863
226.99000549,226.55064279
226.55000305,227.02984104
233.2250061,226.58919001
234.81500244,233.2716823
236.53500366,234.869462
236.47999573,236.59414458
237.02000427,236.53777855
236.97000122,237.07295853
237.78999329,237.01657415
232.96499634,237.83164622
231.88999939,232.99786575
232.98500061,231.91563177
230.91000366,233.00920216
231.16999817,230.93486708
231.1875,231.19800876
231.63000488,231.21987662
254.61999512,231.66722991
253.13000488,254.68905973
255.34500122,253.22070945
250.22000122,255.44173128
252.6499939,250.29974132
251.78500366,252.71044965
